dist	m1	ra	m2	iota	dec
1.684375569999999911e+01	5.877770349428121932e+00	2.343301100000000137e+00	3.348981326432905359e+00	1.397087100000000026e+00	-7.210930000000000117e-02
1.792642469999999832e+01	5.934131739049551157e+00	2.317626999999999882e+00	3.323558240335003688e+00	1.360234200000000060e+00	-3.787870000000000126e-02
1.778419129999999981e+01	5.975219462005931348e+00	2.344302900000000189e+00	3.302166794273020844e+00	1.415573200000000087e+00	-6.383800000000000585e-02
1.758414369999999849e+01	5.893629487847989346e+00	2.368348099999999956e+00	3.352182116275872037e+00	1.482363600000000003e+00	-3.226040000000000157e-02
2.045786220000000100e+01	5.737452400207534886e+00	2.353964500000000015e+00	3.441598199869209118e+00	1.463830600000000093e+00	-3.391279999999999989e-02
3.858898680000000070e+01	5.794912761942542012e+00	2.268459200000000120e+00	3.404336241275832897e+00	6.970209000000000543e-01	-2.114954000000000001e-01
1.449333410000000022e+01	5.205349860911431925e+00	2.213297799999999871e+00	3.778078845963557697e+00	1.317010100000000072e+00	-3.490965999999999791e-01
4.148197700000000054e+01	5.575103669239960702e+00	2.182850499999999805e+00	3.545561884842320488e+00	5.038641000000000369e-01	-3.332412000000000152e-01
3.553737770000000040e+01	4.684872120374112825e+00	2.204922100000000107e+00	4.182289814506254366e+00	5.711720999999999604e-01	-3.536213999999999746e-01
3.932189989999999824e+01	4.470814372590002250e+00	2.189100100000000104e+00	4.392478998560666703e+00	2.585529999999999773e-01	-3.538212000000000024e-01
2.277974959999999882e+01	5.176391230807533717e+00	2.232508099999999995e+00	3.784272761119955586e+00	9.337138999999999855e-01	-3.133024999999999838e-01
2.874346630000000147e+01	5.247666026373890347e+00	2.128535700000000030e+00	3.741387515028786748e+00	5.783460999999999741e-01	-4.437310999999999894e-01
2.395817530000000062e+01	5.549883327105892938e+00	2.194234199999999912e+00	3.554642552224722252e+00	8.926437999999999873e-01	-3.887006000000000072e-01
3.354941350000000000e+01	5.501435249722968379e+00	2.205562500000000092e+00	3.588800769369032029e+00	2.093007000000000062e-01	-3.829863000000000017e-01
4.806092519999999979e+01	5.387715982202594844e+00	2.321696399999999993e+00	3.650153333220337970e+00	6.920522999999999536e-01	-2.923869999999999941e-02
3.738926179999999988e+01	4.446813539826172779e+00	2.197364100000000153e+00	4.419910762591578113e+00	2.059962999999999933e-01	-3.730383999999999922e-01
3.618571750000000264e+01	4.645335134458657755e+00	2.192756399999999939e+00	4.228783752150128805e+00	5.706525999999999543e-01	-3.523548000000000235e-01
2.807587660000000085e+01	5.489709499002580095e+00	2.212878400000000134e+00	3.598344277078820319e+00	7.781266999999999490e-01	-3.094026000000000276e-01
2.830550819999999845e+01	5.112167413306107022e+00	2.205331800000000175e+00	3.841246297969574286e+00	7.935347000000000373e-01	-3.271830000000000016e-01
5.839455230000000086e+01	4.489883729815638880e+00	2.270241299999999907e+00	4.386672078588128798e+00	4.972112000000000198e-01	-1.611219999999999875e-01
4.414472399999999652e+01	5.006665568634131702e+00	2.303007099999999863e+00	3.924937421872406240e+00	3.228874999999999940e-01	-1.841113000000000055e-01
4.617137429999999654e+01	4.974399058441185240e+00	2.354829200000000178e+00	3.949273905597813883e+00	6.596269000000000160e-01	-1.312199999999999912e-03
6.047489060000000194e+01	4.811567001152048384e+00	2.318256700000000059e+00	4.067950868884802063e+00	2.997971999999999859e-01	-5.909149999999999819e-02
4.045575540000000103e+01	4.516088778746607524e+00	2.354487699999999961e+00	4.343977022517550246e+00	1.015150299999999950e+00	1.650830000000000006e-02
5.279865900000000067e+01	4.497034821957790030e+00	2.369864999999999888e+00	4.364850329511609672e+00	6.220847999999999933e-01	3.903779999999999750e-02
3.672949919999999935e+01	5.814791586656281375e+00	2.158270700000000097e+00	3.391384737731048649e+00	6.004081000000000001e-01	-3.894279999999999964e-01
4.371822629999999776e+01	5.445961801187455542e+00	2.208724399999999921e+00	3.626242678976878242e+00	6.226040000000000046e-02	-3.517280999999999880e-01
3.445545820000000248e+01	4.519735925258270726e+00	2.244006999999999863e+00	4.343991417487713669e+00	4.915416000000000230e-01	-3.279941000000000106e-01
5.462390979999999985e+01	4.504660148115343432e+00	2.314154300000000219e+00	4.370775792455162900e+00	1.870194000000000023e-01	-1.303925999999999974e-01
4.673350460000000339e+01	4.719567867426404995e+00	2.226300399999999957e+00	4.168341218782470214e+00	5.446227000000000151e-01	-2.578796999999999895e-01
3.350822780000000023e+01	5.166968920640052865e+00	2.318882299999999841e+00	3.803694656045807143e+00	1.192718900000000026e+00	-5.245049999999999712e-02
3.544550999999999874e+01	5.484579451157894248e+00	2.326239699999999910e+00	3.594652605746956109e+00	8.809278999999999860e-01	-9.590600000000000513e-02
4.229955379999999820e+01	4.878559038326516273e+00	2.217326499999999978e+00	4.030427891640202098e+00	1.177533000000000052e-01	-3.590065000000000062e-01
3.592999590000000154e+01	4.548688559236035545e+00	2.204880600000000079e+00	4.301021564562752530e+00	6.830251999999999990e-01	-3.444922000000000262e-01
4.419060540000000259e+01	5.541579058556588500e+00	2.248950499999999852e+00	3.553813541936528431e+00	4.649249999999999772e-01	-2.458392000000000077e-01
4.060747169999999784e+01	5.441181593977585607e+00	2.253548599999999791e+00	3.618299789325909455e+00	6.283320000000000016e-01	-2.542567000000000021e-01
3.814453060000000306e+01	5.429156194205634556e+00	2.165359800000000057e+00	3.629482125650529412e+00	8.493109999999999549e-02	-3.737589000000000050e-01
3.564661720000000145e+01	4.477501028251651860e+00	2.335052699999999870e+00	4.380777155539154144e+00	9.810980000000000256e-01	-6.328040000000000054e-02
3.723455990000000071e+01	4.961591192949805773e+00	2.237472299999999858e+00	3.969614807993038674e+00	7.476713000000000386e-01	-2.976200999999999985e-01
3.686893760000000242e+01	5.768267809190283479e+00	2.215415399999999924e+00	3.419896963807325108e+00	5.323883000000000365e-01	-3.218656999999999768e-01
2.556842470000000134e+01	5.860310006273595995e+00	2.217996700000000043e+00	3.372451938333286492e+00	8.696245999999999698e-01	-3.092408999999999852e-01
4.612770179999999698e+01	4.768797573157959491e+00	2.224859200000000037e+00	4.103428707364308536e+00	2.428763999999999923e-01	-3.198639999999999817e-01
4.496350180000000307e+01	5.087205730938629600e+00	2.282594099999999848e+00	3.869814507099226475e+00	3.270192000000000099e-01	-2.148267000000000093e-01
2.557707179999999880e+01	4.656557230275240933e+00	2.345539800000000064e+00	4.192271466384863920e+00	1.357001499999999972e+00	-4.243500000000000050e-02
3.051152349999999913e+01	5.727136506740134969e+00	2.175113000000000074e+00	3.439506281897375395e+00	6.139951999999999632e-01	-3.852010000000000156e-01
2.309216520000000017e+01	4.758933580295194865e+00	2.203653899999999943e+00	4.127612499746518004e+00	9.733268999999999949e-01	-2.975233999999999934e-01
3.456853139999999769e+01	5.602919010095454233e+00	2.186855700000000180e+00	3.515596916528374472e+00	4.083069999999999755e-01	-3.707213999999999787e-01
2.652039600000000164e+01	5.599810748597022325e+00	2.201669400000000110e+00	3.510415521872324973e+00	8.702488000000000445e-01	-3.746566000000000063e-01
6.752460440000000119e+01	5.024584676870543554e+00	5.740569699999999997e+00	3.907559208186099919e+00	7.583727000000000107e-01	-1.254721600000000103e+00
3.154820619999999920e+01	5.276159108223906102e+00	2.239230800000000077e+00	3.731719175985050097e+00	1.027724099999999918e+00	-2.526925999999999894e-01
3.418250439999999912e+01	5.506530174365682484e+00	2.331081100000000017e+00	3.569168213771621634e+00	9.495343000000000533e-01	-7.081919999999999882e-02
1.806755860000000169e+01	5.776839253934843654e+00	2.286157400000000006e+00	3.409614152032378609e+00	1.301410200000000073e+00	-2.053946000000000105e-01
5.084286259999999658e+01	5.594794232272449541e+00	2.263052300000000017e+00	3.518385380822441455e+00	2.700365000000000126e-01	-2.093022999999999967e-01
5.543142259999999766e+01	5.731836906027481859e+00	2.248219100000000026e+00	3.451335603125023521e+00	1.636074999999999890e-01	-2.015425000000000133e-01
2.718360979999999927e+01	5.764583437985617564e+00	2.228162399999999987e+00	3.423766535281267398e+00	9.546772999999999509e-01	-2.967712000000000128e-01
4.899503680000000116e+01	6.112812167383848028e+00	2.280924399999999963e+00	3.233914202376932945e+00	4.507498999999999811e-01	-2.366834999999999911e-01
5.573872659999999968e+01	6.139865874441149174e+00	2.260094599999999954e+00	3.217327171388996376e+00	2.214128999999999958e-01	-2.573449999999999904e-01
3.048520699999999906e+01	6.170089792332387191e+00	2.217632899999999907e+00	3.210246507205265054e+00	6.135104000000000113e-01	-3.281116000000000033e-01
3.840061810000000264e+01	5.477443812186708172e+00	2.282213599999999953e+00	3.599926155329558952e+00	1.088726700000000047e+00	-1.154405000000000014e-01
2.667033479999999912e+01	5.757311926580529260e+00	2.179220200000000052e+00	3.433777130713544068e+00	9.499395999999999951e-01	-3.532034000000000007e-01
4.303057239999999695e+01	5.425397264714945322e+00	2.347617099999999901e+00	3.618237041238428819e+00	8.877698000000000533e-01	-2.658579999999999971e-02
2.300969070000000016e+01	5.096638391660079037e+00	2.257583200000000012e+00	3.853825158509124993e+00	1.052463600000000055e+00	-2.387924999999999909e-01
2.164975730000000098e+01	5.237103252275561616e+00	2.280859200000000087e+00	3.745679416961551489e+00	1.106846199999999891e+00	-2.336135000000000017e-01
4.101737190000000055e+01	4.681944556633022003e+00	2.168348700000000129e+00	4.190058056929790276e+00	2.150668000000000024e-01	-3.868963000000000263e-01
2.612650689999999898e+01	4.454577886682003829e+00	2.207899199999999951e+00	4.411315026246547255e+00	9.066509999999999847e-01	-3.356481000000000048e-01
3.441955829999999850e+01	4.924961181093958196e+00	2.228111999999999870e+00	3.994153860285680313e+00	4.869335000000000191e-01	-3.374907999999999797e-01
3.325564800000000076e+01	5.052852665139205612e+00	2.176341700000000046e+00	3.889684971053627205e+00	2.229608999999999897e-01	-4.125287000000000259e-01
4.387854480000000024e+01	6.023793456676973967e+00	2.230023699999999831e+00	3.283122245380786897e+00	7.556467999999999519e-01	-2.890904999999999725e-01
3.953637140000000016e+01	5.889298271615738045e+00	2.239580600000000032e+00	3.343391731375366049e+00	3.480461000000000249e-01	-3.144827000000000039e-01
3.464380160000000330e+01	5.983191758192965004e+00	2.188243100000000219e+00	3.305929439624083699e+00	4.039393000000000011e-01	-3.737439000000000178e-01
4.877522110000000310e+01	5.746666122473191862e+00	2.325418700000000172e+00	3.443841960544304914e+00	5.347100000000000186e-01	-1.426424000000000025e-01
2.183521280000000075e+01	5.641858652096775728e+00	2.275330199999999969e+00	3.499804586495484315e+00	1.136954299999999973e+00	-1.930102999999999958e-01
2.331128250000000079e+01	5.678070460838526401e+00	2.302157600000000137e+00	3.474107538217439561e+00	1.284287399999999968e+00	-1.802491999999999983e-01
5.946270849999999797e+01	4.638740381968347926e+00	5.271590800000000243e+00	4.231371304238306763e+00	2.306356200000000189e+00	-6.899305999999999495e-01
4.157359519999999975e+01	5.605470867962651482e+00	2.227392699999999781e+00	3.530356943279738591e+00	4.802288000000000112e-01	-2.654359000000000024e-01
3.168149250000000094e+01	4.719602068543706785e+00	2.177736400000000128e+00	4.155152763872498767e+00	6.545575000000000143e-01	-3.350410999999999806e-01
3.095747559999999865e+01	4.755942579714072416e+00	2.194054500000000019e+00	4.126193479312134649e+00	6.030204999999999593e-01	-3.884360000000000035e-01
3.114410339999999877e+01	4.897726250585410668e+00	2.163775600000000132e+00	4.001809186424449827e+00	4.448408999999999835e-01	-4.012140000000000151e-01
3.369545480000000026e+01	4.854671233778356410e+00	2.161912699999999798e+00	4.045053828384152617e+00	5.099185999999999996e-01	-4.111079000000000261e-01
2.095730539999999920e+01	4.834355010568559763e+00	2.161925500000000167e+00	4.050094517446559017e+00	9.125640000000000418e-01	-4.089053000000000271e-01
2.306789450000000130e+01	4.599004318291662230e+00	2.185585899999999970e+00	4.266193231694598964e+00	1.060341699999999943e+00	-3.908084000000000002e-01
2.774902510000000078e+01	5.079348413532882134e+00	2.167080700000000082e+00	3.876292043416585287e+00	9.072327999999999504e-01	-3.617437000000000014e-01
2.274974909999999895e+01	5.172002257059565622e+00	2.192810399999999937e+00	3.811576885370517864e+00	1.038863799999999893e+00	-3.722942000000000196e-01
3.126876809999999907e+01	5.147089378438377771e+00	2.208295199999999792e+00	3.817084571303528406e+00	8.234860999999999986e-01	-3.379990999999999968e-01
6.552864700000000653e+01	5.252567176459913334e+00	2.322670899999999872e+00	3.735339510987173206e+00	1.687495999999999996e-01	-4.494500000000000231e-03
5.404483960000000309e+01	4.807734536354866250e+00	2.330610200000000187e+00	4.086914743506810055e+00	1.580731999999999970e-01	-3.380589999999999984e-02
3.844930899999999951e+01	4.900752768349152966e+00	2.335886799999999930e+00	4.002918198628176327e+00	9.069690999999999725e-01	-2.285710000000000172e-02
2.048370399999999947e+01	5.256615867432389066e+00	2.155848699999999951e+00	3.753547536884159541e+00	1.138336999999999932e+00	-4.036223999999999923e-01
1.660839280000000073e+01	5.497838451679771588e+00	2.172304099999999849e+00	3.585447233725982397e+00	1.205652100000000004e+00	-4.007217000000000140e-01
3.890699279999999760e+01	5.175319032967321320e+00	2.226297100000000029e+00	3.791985237241740858e+00	3.791604000000000085e-01	-3.255623000000000267e-01
4.324779439999999653e+01	4.630839933597552971e+00	2.325866299999999942e+00	4.241068619562554431e+00	7.401467000000000462e-01	-1.340051999999999910e-01
3.135844780000000043e+01	5.323351040201086626e+00	2.316456599999999977e+00	3.699559158041572982e+00	1.098360500000000073e+00	-5.775659999999999822e-02
2.340250019999999864e+01	5.000169717212361142e+00	2.198284800000000150e+00	3.928863354620744541e+00	9.480349000000000137e-01	-3.022244000000000042e-01
5.441614560000000012e+01	4.825566389225610209e+00	2.357121600000000150e+00	4.077527837503330588e+00	7.537886000000000308e-01	-4.720040000000000346e-02
4.034838479999999805e+01	4.698952970888383263e+00	2.281760699999999975e+00	4.176750339013506341e+00	5.814662000000000441e-01	-2.602107000000000170e-01
3.829372250000000122e+01	5.017828731364891937e+00	2.321088500000000110e+00	3.909237320830080797e+00	9.399646000000000390e-01	-1.270275999999999905e-01
5.260090439999999745e+01	5.479228672127774757e+00	2.309527600000000014e+00	3.601408242685097516e+00	3.363126000000000171e-01	-1.291017000000000137e-01
2.659107380000000020e+01	5.902385138504530282e+00	2.292548899999999890e+00	3.345584041821998422e+00	1.220232100000000042e+00	-1.345598000000000072e-01
4.962700900000000104e+01	5.982656571261636635e+00	2.362787299999999924e+00	3.306288232153172579e+00	8.284934000000000465e-01	-1.107709999999999945e-02
4.706974180000000274e+01	5.256273614885500045e+00	2.331742199999999876e+00	3.740674424495800121e+00	9.878090999999999955e-01	-3.187269999999999687e-02
5.264205749999999995e+01	5.447362319764751604e+00	2.322286300000000026e+00	3.610003506635643511e+00	3.709084999999999743e-01	-4.981329999999999786e-02
5.725975389999999976e+01	5.879276957115762592e+00	2.318410300000000035e+00	3.353223271238538583e+00	3.053526999999999769e-01	-7.786809999999999565e-02
5.741928490000000096e+01	5.629214402031036180e+00	2.323720699999999972e+00	3.504175269756956368e+00	4.883621000000000212e-01	1.689589999999999842e-02
5.774906790000000001e+01	5.633509871884828435e+00	2.333767799999999948e+00	3.507013126716820750e+00	2.227888000000000090e-01	-6.365189999999999737e-02
2.119714760000000098e+01	5.529857154244751882e+00	2.187993300000000030e+00	3.563203825294831706e+00	1.134043300000000087e+00	-3.966909000000000129e-01
3.048314759999999879e+01	5.305241020150509357e+00	2.141194800000000065e+00	3.693304015925407136e+00	7.169856999999999481e-01	-3.959349999999999814e-01
2.767588740000000058e+01	5.361771053816412724e+00	2.231301399999999990e+00	3.673502695621763348e+00	9.305978999999999779e-01	-3.053180999999999812e-01
2.023356460000000112e+01	5.172609306949314423e+00	2.163972400000000018e+00	3.802449759154777453e+00	1.054807499999999898e+00	-3.831090999999999802e-01
