dist	chain	v1_end_time	f_lower	logll1	logl	loglh1	v1h1_delay	l1v1_delay	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	iota	v1l1_delay	psi	post	cycle	mc	h1v1_delay	logprior	phi_orb	h1l1_delay	q	prior	h1_end_time	eta	time	cosiota	dec	
2.420787160000000071e+01	1.000000000000000000e+00	9.693797563727816343e+08	3.000000000000000000e+01	2.632652200000000065e+01	8.479019099999999298e+01	4.707527799999999729e+01	-2.323067188262939453e-02	2.583158016204833984e-02	2.600908279418945312e-03	1.138839100000000037e+01	4.545198827389062224e+00	2.168428200000000139e+00	9.693797563469500542e+08	4.320443290573500406e+00	9.215723999999999583e-01	-2.583158016204833984e-02	1.811867899999999976e+00	1.793025130067354310e+30	4.800500000000000000e+06	3.857506599999999786e+00	2.323067188262939453e-02	-1.512873399999999968e+01	7.148166999999999716e-01	-2.600908279418945312e-03	9.505510000000000348e-01	2.689517073611140024e-07	9.693797563495509624e+08	2.498393279202531514e-01	9.693797563581233025e+08	6.045684042442505124e-01	-3.474523999999999946e-01
3.709086510000000203e+01	1.000000000000000000e+00	9.693797563708671331e+08	3.000000000000000000e+01	2.511288199999999904e+01	8.267343800000000442e+01	4.877539099999999905e+01	-2.330493927001953125e-02	2.598929405212402344e-02	2.684354782104492188e-03	8.785164999999999225e+00	5.995022672831806787e+00	2.204018599999999939e+00	9.693797563448778391e+08	3.296558654395703059e+00	3.186023000000000049e-01	-2.598929405212402344e-02	2.222846300000000053e+00	3.550247442506216405e+29	4.802300000000000000e+06	3.836127700000000029e+00	2.330493927001953125e-02	-1.463145399999999974e+01	1.009114800000000089e+00	-2.684354782104492188e-03	5.498825999999999992e-01	4.422219197441597617e-07	9.693797563475621939e+08	2.289140094940888270e-01	9.693797563571801186e+08	9.496741604245286794e-01	-2.933867000000000003e-01
4.019449790000000178e+01	1.000000000000000000e+00	9.693797563705159426e+08	3.000000000000000000e+01	2.663243999999999900e+01	8.599015500000000145e+01	4.700318800000000152e+01	-2.284669876098632812e-02	2.580749988555908203e-02	2.960801124572753906e-03	1.235452800000000018e+01	5.928235407771014209e+00	2.223734299999999831e+00	9.693797563447084427e+08	3.333961340623035507e+00	4.516050999999999815e-01	-2.580749988555908203e-02	1.628242100000000026e+00	1.550772381071645613e+31	4.804100000000000000e+06	3.838740899999999900e+00	2.284669876098632812e-02	-1.417126400000000075e+01	6.219725399999999738e+00	-2.960801124572753906e-03	5.623867999999999645e-01	7.006453486314326517e-07	9.693797563476692438e+08	2.303870142275782629e-01	9.693797563567407131e+08	8.997477795422592628e-01	-3.218914999999999971e-01
2.558553170000000065e+01	1.000000000000000000e+00	9.693797563701729774e+08	3.000000000000000000e+01	2.565068700000000135e+01	8.158753199999999595e+01	4.335333800000000082e+01	-2.252125740051269531e-02	2.569329738616943359e-02	3.172039985656738281e-03	1.258350800000000014e+01	5.785782036170228793e+00	2.246007500000000157e+00	9.693797563444796801e+08	3.421417578463636033e+00	1.127607599999999932e+00	-2.569329738616943359e-02	2.278432000000000013e+00	1.510295463945393287e+29	4.805900000000000000e+06	3.846939700000000073e+00	2.252125740051269531e-02	-1.440025900000000014e+01	2.105144600000000032e+00	-3.172039985656738281e-03	5.913492000000000193e-01	5.572460238573567071e-07	9.693797563476517200e+08	2.335140592256551850e-01	9.693797563565777540e+08	4.288223005782838548e-01	-3.289425000000000265e-01
1.997522650000000155e+01	1.000000000000000000e+00	9.693797563705667257e+08	3.000000000000000000e+01	2.783677600000000041e+01	8.745068899999999701e+01	4.607367700000000355e+01	-2.272391319274902344e-02	2.568924427032470703e-02	2.965331077575683594e-03	1.354023499999999913e+01	5.786040516549630475e+00	2.208921800000000157e+00	9.693797563448774815e+08	3.412113147404910229e+00	1.157397500000000079e+00	-2.568924427032470703e-02	6.376578999999999997e-01	3.257659905373486565e+31	4.807700000000000000e+06	3.841517399999999860e+00	2.272391319274902344e-02	-1.488954099999999947e+01	4.734442900000000343e+00	-2.965331077575683594e-03	5.897147000000000361e-01	3.416288237269144518e-07	9.693797563478428125e+08	2.333477262230189697e-01	9.693797563562742472e+08	4.017241544396751851e-01	-3.551073000000000146e-01
2.864247740000000064e+01	1.000000000000000000e+00	9.693797563712899685e+08	3.000000000000000000e+01	2.726911799999999886e+01	8.739237599999999873e+01	4.635151199999999960e+01	-2.277088165283203125e-02	2.563130855560302734e-02	2.860426902770996094e-03	1.377174600000000027e+01	5.484333087232413639e+00	2.186501499999999876e+00	9.693797563456586599e+08	3.590316461823464866e+00	8.181633000000000377e-01	-2.563130855560302734e-02	8.071500000000000341e-01	4.483648521870409167e+31	4.809500000000000000e+06	3.845811199999999985e+00	2.277088165283203125e-02	-1.451180100000000017e+01	4.908700500000000133e+00	-2.860426902770996094e-03	6.546496000000000537e-01	4.984308366993420712e-07	9.693797563485190868e+08	2.391094990289241717e-01	9.693797563565409184e+08	6.835629513530336876e-01	-3.759423000000000070e-01
2.724699319999999858e+01	1.000000000000000000e+00	9.693797563713802099e+08	3.000000000000000000e+01	2.683639099999999900e+01	8.596705099999999788e+01	4.683455699999999666e+01	-2.295041084289550781e-02	2.559185028076171875e-02	2.641439437866210938e-03	1.229610300000000045e+01	5.623032598730778986e+00	2.151468500000000006e+00	9.693797563457883596e+08	3.509061927786840673e+00	8.717441999999999691e-01	-2.559185028076171875e-02	2.644068299999999816e+00	1.067819925441363293e+31	4.811300000000000000e+06	3.845766400000000029e+00	2.295041084289550781e-02	-1.452129500000000029e+01	2.024340899999999888e+00	-2.641439437866210938e-03	6.240514999999999812e-01	4.937211267052232320e-07	9.693797563484297991e+08	2.366033217340401118e-01	9.693797563560878038e+08	6.434924245277381383e-01	-3.935546999999999795e-01
5.008123619999999931e+01	1.000000000000000000e+00	9.693797563712760210e+08	3.000000000000000000e+01	2.720316199999999895e+01	8.179702199999999834e+01	4.539822999999999809e+01	-2.264189720153808594e-02	2.558422088623046875e-02	2.942323684692382812e-03	9.195629000000000275e+00	5.593077973590243168e+00	2.336822100000000013e+00	9.693797563456918001e+08	3.518789365450953444e+00	7.462453999999999477e-01	-2.558422088623046875e-02	2.378299300000000116e+00	5.283582139375705156e+29	4.813100000000000000e+06	3.841536899999999921e+00	2.264189720153808594e-02	-1.335745000000000005e+01	1.392098800000000081e+00	-2.942323684692382812e-03	6.291328999999999949e-01	1.581004742591213994e-06	9.693797563486341238e+08	2.370442190422533679e-01	9.693797563618547916e+08	7.342429864384942828e-01	-8.355970000000000064e-02
2.070302330000000168e+01	1.000000000000000000e+00	9.693797563710674047e+08	3.000000000000000000e+01	2.554506200000000149e+01	8.594272899999999993e+01	4.916305599999999743e+01	-2.232182025909423828e-02	2.472519874572753906e-02	2.403378486633300781e-03	1.123461200000000026e+01	5.576333133422807009e+00	2.365605200000000075e+00	9.693797563463422060e+08	3.532048291443379728e+00	1.485376000000000030e+00	-2.472519874572753906e-02	2.235318700000000103e+00	8.313038702339651024e+30	4.814900000000000000e+06	3.843589199999999817e+00	2.232182025909423828e-02	-1.474735199999999935e+01	1.365927300000000066e+00	-2.403378486633300781e-03	6.333997999999999573e-01	3.938278311213694917e-07	9.693797563487455845e+08	2.374066751115642138e-01	9.693797563645125628e+08	8.531648456880289166e-02	8.690269999999999939e-02
6.519624170000000163e+01	1.000000000000000000e+00	9.693797563716536760e+08	3.000000000000000000e+01	2.701956099999999950e+01	8.179849799999999505e+01	4.662081299999999828e+01	-2.267479896545410156e-02	2.538168430328369141e-02	2.706885337829589844e-03	8.158122999999999791e+00	5.311910994102580830e+00	2.342781000000000002e+00	9.693797563462719917e+08	3.704579846397080267e+00	4.948447999999999736e-01	-2.538168430328369141e-02	2.600979199999999825e+00	5.665274241881939720e+29	4.816700000000000000e+06	3.849340600000000112e+00	2.267479896545410156e-02	-1.328917500000000018e+01	1.936408300000000082e+00	-2.706885337829589844e-03	6.974099999999999744e-01	1.692718062477196118e-06	9.693797563489788771e+08	2.420553340971185463e-01	9.693797563632211685e+08	8.800424241502647904e-01	-1.923810000000000103e-02
2.550309599999999932e+01	1.000000000000000000e+00	9.693797563720251322e+08	3.000000000000000000e+01	2.453284000000000020e+01	8.269862999999999431e+01	4.865621000000000151e+01	-2.220737934112548828e-02	2.457833290100097656e-02	2.370953559875488281e-03	9.509579999999999700e+00	5.097106379302147161e+00	2.371433800000000147e+00	9.693797563474467993e+08	3.840640093587167847e+00	1.448123300000000002e+00	-2.457833290100097656e-02	2.331318599999999908e+00	4.087817884765594523e+29	4.818500000000000000e+06	3.844065500000000135e+00	2.220737934112548828e-02	-1.451565100000000008e+01	1.082867699999999989e+00	-2.370953559875488281e-03	7.534942000000000029e-01	4.965155672375198587e-07	9.693797563498177528e+08	2.450593325209502182e-01	9.693797563658045530e+08	1.223655805385620438e-01	1.037312999999999985e-01
5.129898130000000123e+01	1.000000000000000000e+00	9.693797563715113401e+08	3.000000000000000000e+01	2.746944500000000033e+01	8.207275900000000490e+01	4.556902800000000298e+01	-2.303504943847656250e-02	2.580368518829345703e-02	2.768635749816894531e-03	9.034285999999999817e+00	5.482017133605704196e+00	2.305638200000000193e+00	9.693797563457076550e+08	3.591240369534289378e+00	6.301385999999999932e-01	-2.580368518829345703e-02	8.086223000000000161e-01	6.071722291768584837e+29	4.820300000000000000e+06	3.845548299999999919e+00	2.303504943847656250e-02	-1.349414900000000017e+01	4.974517800000000101e+00	-2.768635749816894531e-03	6.550947000000000298e-01	1.379004080678175265e-06	9.693797563484762907e+08	2.391433947058775600e-01	9.693797563613982201e+08	8.079458450878744813e-01	-1.047272000000000064e-01
4.198612260000000163e+01	1.000000000000000000e+00	9.693797563720697165e+08	3.000000000000000000e+01	2.724208300000000094e+01	8.314431999999999334e+01	4.415327299999999866e+01	-2.279591560363769531e-02	2.559697628021240234e-02	2.801060676574707031e-03	1.174896299999999982e+01	4.695841115786191011e+00	2.174538399999999871e+00	9.693797563464727402e+08	4.201035641574685009e+00	2.228470999999999924e-01	-2.559697628021240234e-02	2.122706899999999841e+00	3.028866033708033923e+29	4.822100000000000000e+06	3.865399099999999866e+00	2.279591560363769531e-02	-1.526116400000000084e+01	1.941928199999999993e+00	-2.801060676574707031e-03	8.946290000000000076e-01	2.355920804789188161e-07	9.693797563492738008e+08	2.492267252113914699e-01	9.693797563570930958e+08	9.752721733109792623e-01	-3.860326000000000035e-01
3.431357700000000222e+01	1.000000000000000000e+00	9.693797563717726469e+08	3.000000000000000000e+01	2.536748899999999907e+01	8.612221300000000213e+01	4.926225699999999819e+01	-2.303707599639892578e-02	2.581274509429931641e-02	2.775669097900390625e-03	1.149246699999999954e+01	5.591493543839724190e+00	2.192955599999999894e+00	9.693797563459599018e+08	3.521430374266785623e+00	4.911377000000000104e-01	-2.581274509429931641e-02	2.006711399999999923e+00	1.231024952601068738e+31	4.823900000000000000e+06	3.842524200000000167e+00	2.303707599639892578e-02	-1.453422800000000059e+01	3.237315000000000054e-01	-2.775669097900390625e-03	6.297835000000000516e-01	4.873769444564523895e-07	9.693797563487355709e+08	2.370999404017947731e-01	9.693797563574584723e+08	8.817968566239691164e-01	-3.400816999999999868e-01
3.004649170000000069e+01	1.000000000000000000e+00	9.693797563722326756e+08	3.000000000000000000e+01	2.695122800000000041e+01	8.200083100000000513e+01	4.650260800000000216e+01	-2.290976047515869141e-02	2.564573287963867188e-02	2.735972404479980469e-03	8.546995000000000786e+00	4.611249182967974924e+00	2.321596800000000016e+00	9.693797563465869427e+08	4.265739809811141647e+00	1.370697000000000054e+00	-2.564573287963867188e-02	2.546008000000000049e+00	2.279835527202999397e+29	4.825700000000000000e+06	3.860420700000000149e+00	2.290976047515869141e-02	-1.440175999999999945e+01	2.725339099999999792e+00	-2.735972404479980469e-03	9.250724999999999643e-01	5.564102249995112749e-07	9.693797563493229151e+08	2.496212712162185487e-01	9.693797563628580570e+08	1.987666766868462220e-01	-6.608269999999999422e-02
3.018115069999999989e+01	1.000000000000000000e+00	9.693797563720532656e+08	3.000000000000000000e+01	2.660311899999999952e+01	8.278698699999999633e+01	4.588140500000000088e+01	-2.284371852874755859e-02	2.589237689971923828e-02	3.048658370971679688e-03	1.030246299999999948e+01	5.266467182239499500e+00	2.279389199999999782e+00	9.693797563461608887e+08	3.742405824311366036e+00	9.603694000000000397e-01	-2.589237689971923828e-02	1.734943499999999972e+00	5.388226541199467059e+29	4.827500000000000000e+06	3.853612699999999780e+00	2.284371852874755859e-02	-1.432780299999999940e+01	3.711400999999999728e-01	-3.048658370971679688e-03	7.106103000000000280e-01	5.991205541894317506e-07	9.693797563492095470e+08	2.428450931760159637e-01	9.693797563600490093e+08	5.732173375837840146e-01	-2.254574000000000022e-01
2.722917490000000029e+01	1.000000000000000000e+00	9.693797563720798492e+08	3.000000000000000000e+01	2.743338599999999872e+01	8.462375400000000525e+01	4.488076499999999669e+01	-2.280938625335693359e-02	2.581870555877685547e-02	3.009319305419921875e-03	1.230960299999999918e+01	4.904390231033435299e+00	2.234888499999999834e+00	9.693797563462611437e+08	4.013285086249722688e+00	9.982868000000000297e-01	-2.581870555877685547e-02	2.261476000000000042e-01	2.389301849711437300e+30	4.829300000000000000e+06	3.858341699999999985e+00	2.280938625335693359e-02	-1.467519899999999922e+01	4.121700299999999650e+00	-3.009319305419921875e-03	8.183046000000000486e-01	4.232939423746328587e-07	9.693797563492704630e+08	2.475037125198955856e-01	9.693797563585581779e+08	5.417431203460201239e-01	-3.103809000000000151e-01
1.304400689999999940e+01	1.000000000000000000e+00	9.693797563725707531e+08	3.000000000000000000e+01	2.675213499999999911e+01	8.651895600000000286e+01	4.667448600000000170e+01	-2.269232273101806641e-02	2.579283714294433594e-02	3.100514411926269531e-03	1.309233500000000028e+01	4.693660929593133524e+00	2.249143600000000021e+00	9.693797563467779160e+08	4.179892334873777315e+00	1.315482299999999993e+00	-2.579283714294433594e-02	3.918785000000000185e-01	3.858961902685756319e+30	4.831100000000000000e+06	3.854664399999999880e+00	2.269232273101806641e-02	-1.609100400000000164e+01	4.166261900000000296e+00	-3.100514411926269531e-03	8.905399000000000509e-01	1.027461966322182138e-07	9.693797563498784304e+08	2.491619305791550332e-01	9.693797563592934608e+08	2.525492683953515227e-01	-3.032957000000000014e-01
2.471213990000000038e+01	1.000000000000000000e+00	9.693797563723219633e+08	3.000000000000000000e+01	2.594006699999999910e+01	8.307090399999999875e+01	4.505028099999999824e+01	-2.278983592987060547e-02	2.584552764892578125e-02	3.055691719055175781e-03	1.208055700000000066e+01	4.747128279527855987e+00	2.299933600000000133e+00	9.693797563464764357e+08	4.141771158332667291e+00	1.132314999999999960e+00	-2.584552764892578125e-02	7.268643999999999661e-01	4.339487715198859335e+29	4.832900000000000000e+06	3.858341300000000196e+00	2.278983592987060547e-02	-1.482818100000000072e+01	5.222498599999999769e+00	-3.055691719055175781e-03	8.724792999999999576e-01	3.632476514132710038e-07	9.693797563495321274e+08	2.488405091279060344e-01	9.693797563610852957e+08	4.245649522994151548e-01	-1.843924999999999870e-01
2.900022819999999868e+01	1.000000000000000000e+00	9.693797563718895912e+08	3.000000000000000000e+01	2.468661499999999975e+01	8.313779499999999700e+01	4.695372499999999860e+01	-2.277767658233642578e-02	2.582049369812011719e-02	3.042817115783691406e-03	1.149745399999999940e+01	5.113606559320535538e+00	2.306505200000000144e+00	9.693797563460690975e+08	3.843941516297000760e+00	1.213939199999999996e+00	-2.582049369812011719e-02	2.338479700000000161e+00	7.708744263528972754e+29	4.834700000000000000e+06	3.851807899999999840e+00	2.277767658233642578e-02	-1.432047099999999951e+01	1.928780500000000009e+00	-3.042817115783691406e-03	7.517085000000000017e-01	6.035294493512316529e-07	9.693797563491119146e+08	2.449772676251665005e-01	9.693797563609492779e+08	3.493310932478640440e-01	-1.677684000000000120e-01
2.283574709999999897e+01	1.000000000000000000e+00	9.693797563715460300e+08	3.000000000000000000e+01	2.697939500000000024e+01	8.550346199999999897e+01	4.595449599999999890e+01	-2.269446849822998047e-02	2.579379081726074219e-02	3.099322319030761719e-03	1.256957000000000058e+01	5.363763759685233445e+00	2.310758299999999821e+00	9.693797563457522392e+08	3.668460403216560639e+00	1.229231600000000091e+00	-2.579379081726074219e-02	5.257538000000000489e-01	5.633670650068419448e+30	4.836500000000000000e+06	3.847805800000000165e+00	2.269446849822998047e-02	-1.469714699999999930e+01	4.568290199999999857e+00	-3.099322319030761719e-03	6.839340000000000419e-01	4.141046985687799020e-07	9.693797563488515615e+08	2.411926463051461689e-01	9.693797563605951071e+08	3.349618367752237869e-01	-1.727315000000000100e-01
1.346397739999999921e+01	1.000000000000000000e+00	9.693797563715204000e+08	3.000000000000000000e+01	2.675890800000000169e+01	8.769730900000000418e+01	4.738716600000000057e+01	-2.266836166381835938e-02	2.579927444458007812e-02	3.130912780761718750e-03	1.355123500000000014e+01	5.405452390957790065e+00	2.307991599999999810e+00	9.693797563457211256e+08	3.636639718695649393e+00	1.331807399999999975e+00	-2.579927444458007812e-02	3.903949999999999920e-01	1.836631371209207499e+31	4.838300000000000000e+06	3.844727900000000087e+00	2.266836166381835938e-02	-1.570923799999999915e+01	4.149225999999999637e+00	-3.130912780761718750e-03	6.727724999999999955e-01	1.505097456055249981e-07	9.693797563488520384e+08	2.404332188950843718e-01	9.693797563603628874e+08	2.367204112969838181e-01	-1.861118999999999968e-01
1.507512529999999984e+01	1.000000000000000000e+00	9.693797563717696667e+08	3.000000000000000000e+01	2.631745400000000146e+01	8.802390900000000329e+01	4.973234599999999972e+01	-2.281546592712402344e-02	2.585363388061523438e-02	3.038167953491210938e-03	1.197410900000000034e+01	5.518020079512085729e+00	2.298749200000000048e+00	9.693797563459160328e+08	3.569416265941617539e+00	1.323977900000000041e+00	-2.585363388061523438e-02	4.578377000000000141e-01	3.321312769204779705e+31	4.840100000000000000e+06	3.845386599999999877e+00	2.281546592712402344e-02	-1.544341000000000008e+01	3.844076700000000013e+00	-3.038167953491210938e-03	6.468654000000000348e-01	1.963415681114128840e-07	9.693797563489542007e+08	2.385051226577842853e-01	9.693797563605414629e+08	2.443200464953213802e-01	-1.825659000000000032e-01
3.231008959999999774e+01	1.000000000000000000e+00	9.693797563685719967e+08	3.000000000000000000e+01	2.320701899999999895e+01	7.600135199999999713e+01	4.376734799999999836e+01	-2.278089523315429688e-02	2.581453323364257812e-02	3.033638000488281250e-03	9.026984000000000563e+00	6.965947834418830809e+00	2.239093700000000187e+00	9.693797563427574635e+08	2.833798430460771289e+00	1.003476999999999952e+00	-2.581453323364257812e-02	4.084863000000000244e-01	1.248151290747973112e+27	4.841900000000000000e+06	3.792857600000000051e+00	2.278089523315429688e-02	-1.360989099999999929e+01	1.184052899999999964e+00	-3.033638000488281250e-03	4.068072999999999828e-01	1.228285823536204133e-06	9.693797563457911015e+08	2.055509607910306347e-01	9.693797563551293612e+08	5.373732511522981703e-01	-3.076308999999999849e-01
3.988018600000000191e+01	1.000000000000000000e+00	9.693797563684350252e+08	3.000000000000000000e+01	2.482484499999999983e+01	7.972671400000000119e+01	4.577002000000000237e+01	-2.311253547668457031e-02	2.588987350463867188e-02	2.777338027954101562e-03	9.131847999999999743e+00	6.937955103392616785e+00	2.203695199999999854e+00	9.693797563425451517e+08	2.852357772540655034e+00	5.151234999999999564e-01	-2.588987350463867188e-02	2.490381999999999874e-01	4.548867933433338303e+28	4.843700000000000000e+06	3.799285900000000105e+00	2.311253547668457031e-02	-1.373945299999999925e+01	1.524593499999999935e+00	-2.777338027954101562e-03	4.111236999999999808e-01	1.079024678833873350e-06	9.693797563453224897e+08	2.064630512359821313e-01	9.693797563544790745e+08	8.702318876074031095e-01	-3.176042000000000032e-01
3.036490230000000068e+01	1.000000000000000000e+00	9.693797563700181246e+08	3.000000000000000000e+01	2.663647800000000032e+01	8.455231399999999553e+01	4.681457900000000194e+01	-2.288484573364257812e-02	2.580165863037109375e-02	2.916812896728515625e-03	1.110125700000000037e+01	6.223851296204903072e+00	2.214979000000000031e+00	9.693797563442164660e+08	3.186474316543264518e+00	7.641080999999999568e-01	-2.580165863037109375e-02	2.571308999999999956e-01	3.667078185268468039e+30	4.845500000000000000e+06	3.834430300000000180e+00	2.288484573364257812e-02	-1.417536699999999961e+01	3.235061700000000151e+00	-2.916812896728515625e-03	5.119778999999999858e-01	6.977764902536354050e-07	9.693797563471332788e+08	2.239547757612225243e-01	9.693797563560634851e+08	7.219997441791099480e-01	-3.293378000000000139e-01
2.751180360000000036e+01	1.000000000000000000e+00	9.693797563700001240e+08	3.000000000000000000e+01	2.489024600000000120e+01	8.300409399999999494e+01	4.627122200000000163e+01	-2.268230915069580078e-02	2.575290203094482422e-02	3.070592880249023438e-03	1.184262700000000024e+01	6.166108233636057534e+00	2.235766599999999826e+00	9.693797563442472219e+08	3.214582138328072602e+00	7.533800999999999970e-01	-2.575290203094482422e-02	3.286516999999999911e-01	6.220126867036048736e+29	4.847300000000000000e+06	3.835609999999999964e+00	2.268230915069580078e-02	-1.440133600000000058e+01	3.472197700000000165e+00	-3.070592880249023438e-03	5.213307999999999831e-01	5.566461929565822085e-07	9.693797563473178148e+08	2.252506578104979951e-01	9.693797563563346863e+08	7.293806862918146283e-01	-3.244986000000000259e-01
5.019627309999999909e+01	1.000000000000000000e+00	9.693797563683161736e+08	3.000000000000000000e+01	2.471368999999999971e+01	7.893351800000000651e+01	4.526428400000000352e+01	-2.310407161712646484e-02	2.595710754394531250e-02	2.853035926818847656e-03	8.955543999999999727e+00	6.986701735662345314e+00	2.279592599999999969e+00	9.693797563423590660e+08	2.822258603355944917e+00	3.384421000000000235e-01	-2.595710754394531250e-02	2.419526700000000030e+00	2.314730801128101131e+28	4.849100000000000000e+06	3.789629999999999832e+00	2.310407161712646484e-02	-1.362184199999999912e+01	5.582412800000000175e+00	-2.853035926818847656e-03	4.039472000000000063e-01	1.213693947091836035e-06	9.693797563452121019e+08	2.049382635223469529e-01	9.693797563569191694e+08	9.432730608017739771e-01	-1.771440999999999988e-01
3.636467580000000055e+01	1.000000000000000000e+00	9.693797563712159395e+08	3.000000000000000000e+01	2.503426299999999927e+01	8.441659500000000094e+01	4.811445700000000159e+01	-2.301204204559326172e-02	2.587604522705078125e-02	2.864003181457519531e-03	1.126787500000000009e+01	5.645859643305452202e+00	2.297156900000000057e+00	9.693797563453398943e+08	3.496145513036255092e+00	7.077187999999999812e-01	-2.587604522705078125e-02	2.188134999999999941e+00	3.702259134362211928e+30	4.850900000000000000e+06	3.845771300000000004e+00	2.301204204559326172e-02	-1.403009899999999988e+01	1.346037200000000045e+00	-2.864003181457519531e-03	6.192406000000000299e-01	8.068734470458982621e-07	9.693797563482038975e+08	2.361764843956183357e-01	9.693797563604686260e+08	7.598468646905449653e-01	-1.440122000000000069e-01
4.316744849999999900e+01	1.000000000000000000e+00	9.693797563707234859e+08	3.000000000000000000e+01	2.657484900000000039e+01	8.448255600000000243e+01	4.773765999999999821e+01	-2.295458316802978516e-02	2.589654922485351562e-02	2.941966056823730469e-03	1.017004599999999925e+01	5.890373797912484832e+00	2.292000999999999955e+00	9.693797563448269367e+08	3.355219942290589064e+00	7.061884000000000494e-01	-2.589654922485351562e-02	1.260606399999999905e+00	6.035919536268318666e+30	4.852700000000000000e+06	3.840001099999999834e+00	2.295458316802978516e-02	-1.360727400000000031e+01	5.492947799999999603e+00	-2.941966056823730469e-03	5.696107000000000253e-01	1.231504457281701510e-06	9.693797563477689028e+08	2.312034112833967481e-01	9.693797563595319986e+08	7.608408907304526902e-01	-1.731323999999999919e-01
5.140781929999999988e+01	1.000000000000000000e+00	9.693797563717757463e+08	3.000000000000000000e+01	2.346034200000000070e+01	8.133161300000000438e+01	4.871256000000000341e+01	-2.308452129364013672e-02	2.591812610626220703e-02	2.833604812622070312e-03	9.158711000000000269e+00	5.654605678088230114e+00	2.289304200000000122e+00	9.693797563458576202e+08	3.486118684755903363e+00	3.470172000000000256e-01	-2.591812610626220703e-02	1.070568399999999976e+00	1.774637724410453702e+29	4.854500000000000000e+06	3.842824699999999982e+00	2.308452129364013672e-02	-1.398304899999999940e+01	4.574011099999999885e+00	-2.833604812622070312e-03	6.165095999999999909e-01	8.457441045388388574e-07	9.693797563486912251e+08	2.359300541591805300e-01	9.693797563608163595e+08	9.403913280693764198e-01	-1.526520000000000099e-01
5.025740720000000294e+01	1.000000000000000000e+00	9.693797563722178936e+08	3.000000000000000000e+01	2.672982800000000125e+01	8.398089099999999974e+01	4.796594300000000288e+01	-2.322030067443847656e-02	2.598369121551513672e-02	2.763390541076660156e-03	9.285121000000000180e+00	5.299984828245061230e+00	2.275731599999999855e+00	9.693797563462342024e+08	3.710000509739681984e+00	4.438392999999999922e-01	-2.598369121551513672e-02	5.889341999999999633e-01	2.652697933413807978e+30	4.856300000000000000e+06	3.848082199999999897e+00	2.322030067443847656e-02	-1.392776100000000028e+01	4.165815199999999940e+00	-2.763390541076660156e-03	7.000020999999999605e-01	8.938203792719093726e-07	9.693797563489975929e+08	2.422146611025092211e-01	9.693797563609482050e+08	9.031096897360828546e-01	-1.635417999999999872e-01
3.129423660000000140e+01	1.000000000000000000e+00	9.693797563725501299e+08	3.000000000000000000e+01	2.340201199999999915e+01	8.490095100000000627e+01	4.830501399999999990e+01	-2.269876003265380859e-02	2.572274208068847656e-02	3.023982048034667969e-03	1.319392500000000013e+01	4.705748046868306389e+00	2.222891600000000079e+00	9.693797563468273878e+08	4.164013390791537539e+00	7.130855000000000388e-01	-2.572274208068847656e-02	1.026053799999999905e+00	2.958440318911710446e+30	4.858100000000000000e+06	3.852140200000000014e+00	2.269876003265380859e-02	-1.473873700000000042e+01	4.990493400000000079e+00	-3.023982048034667969e-03	8.848781000000000008e-01	3.972353145465788439e-07	9.693797563498513699e+08	2.490674129745412968e-01	9.693797563585697412e+08	7.563470361639735851e-01	-3.402129999999999876e-01
6.491971560000000352e+01	1.000000000000000000e+00	9.693797563727689981e+08	3.000000000000000000e+01	2.436536999999999864e+01	7.710480200000000650e+01	4.556612100000000254e+01	-2.295744419097900391e-02	2.531301975250244141e-02	2.355575561523437500e-03	7.173312000000000133e+00	4.513328175673819054e+00	2.325873000000000079e+00	9.693797563474559784e+08	4.348061381201082654e+00	6.544200999999999491e-01	-2.531301975250244141e-02	1.843989899999999960e+00	4.748180486368898287e+27	4.859900000000000000e+06	3.856338800000000067e+00	2.295744419097900391e-02	-1.337724399999999925e+01	5.498925999999999537e-01	-2.355575561523437500e-03	9.633825000000000305e-01	1.550018022006106396e-06	9.693797563498115540e+08	2.499130423974338100e-01	9.693797563647755384e+08	7.934010461824024807e-01	2.582140000000000130e-02
4.639271440000000268e+01	1.000000000000000000e+00	9.693797563734337091e+08	3.000000000000000000e+01	2.592243900000000068e+01	8.074385300000000143e+01	4.790816800000000342e+01	-2.339839935302734375e-02	2.599394321441650391e-02	2.595543861389160156e-03	6.913247000000000142e+00	4.676136893081269896e+00	2.273181500000000188e+00	9.693797563474397659e+08	4.194542489690207709e+00	6.430356999999999879e-01	-2.599394321441650391e-02	1.222079999999999972e-01	9.684749155044241100e+28	4.861700000000000000e+06	3.854354999999999976e+00	2.339839935302734375e-02	-1.400091899999999967e+01	2.859240300000000179e+00	-2.595543861389160156e-03	8.970101999999999798e-01	8.307648952415345991e-07	9.693797563500353098e+08	2.492631330022059555e-01	9.693797563625839949e+08	8.002791586237532062e-01	-1.291605000000000114e-01
