simulation_id,mass,mchirp,distance
31251,2.8364878,1.1733705,125.297
42356,3.3287218,1.4245605,88.095485
41245,2.9478886,1.2216183,104.29553
37813,2.9361993,1.2654454,95.449279
39437,3.8550284,1.6779985,79.846506
16925,2.9115787,1.2396503,26.486354
17872,2.9928569,1.2505146,121.59491
34845,2.7851147,1.1921462,138.6281
34971,2.7756731,1.1775885,144.78122
21245,3.3141339,1.4353414,140.74272
31946,2.4203062,1.0409291,143.37464
13984,2.8072096,1.2111672,97.981411
19278,3.5425275,1.5340686,125.23383
49522,3.0494065,1.3128504,128.78216
12082,3.6509227,1.5860345,146.59386
27323,2.7267133,1.1812127,110.28651
48854,3.4902428,1.50526,82.209715
48663,3.7744626,1.6420819,96.438315
27597,2.4350369,1.0533791,70.383689
39754,2.7838949,1.1904747,106.65454
12384,3.1405392,1.3655625,94.933273
32309,3.038313,1.2489776,111.75329
20444,2.8423494,1.2270443,67.754319
1401,2.9358287,1.2774548,125.16492
37474,3.0294979,1.2610465,63.49956
3798,2.7586595,1.1958028,145.94608
15650,3.0748385,1.2654082,89.069994
23033,3.3036271,1.4348583,149.5681
43328,2.8104776,1.1990631,132.1992
21314,2.9289053,1.228085,121.95678
22183,2.7828224,1.2078593,91.138739
40353,2.5858906,1.1018837,133.18423
43276,3.346205,1.4456847,131.33597
6586,2.5431073,1.106211,54.813142
40006,2.1431434,0.93190271,113.4796
46827,2.7202908,1.1830449,100.99646
40949,3.0056054,1.3057378,117.55176
50934,3.3773686,1.4650563,103.52746
50868,2.155572,0.93634896,69.679397
26431,2.7544443,1.1470956,113.1276
29391,3.085427,1.2888575,89.371166
4505,2.9175009,1.2352121,148.7715
10264,3.0538948,1.3239696,139.63586
46355,2.7091647,1.1792092,116.72124
23202,2.7238248,1.1852199,148.41536
34239,2.9758612,1.2889265,136.44322
38728,3.3028022,1.4375433,136.42823
4979,3.1118737,1.3203293,116.68328
39649,2.4863047,1.0572167,53.886379
24920,3.0243071,1.2344921,120.73803
5332,2.2676462,0.98079037,113.325
22235,2.9092297,1.2392882,60.385984
27726,3.5485243,1.53316,60.880671
6196,3.0010451,1.2982668,127.75496
7715,3.0519044,1.3227743,78.62732
39551,2.7984347,1.167226,61.172936
27378,3.8611614,1.6800368,133.21811
15516,2.6660429,1.1457119,89.23623
45193,2.9926052,1.2995015,49.613871
31291,3.4466408,1.4937065,109.35804
10827,3.0250974,1.3131687,140.26597
48134,3.5117247,1.5172019,86.425426
26305,3.419724,1.483422,68.135878
18096,3.1102032,1.3227271,64.83649
12973,3.3466597,1.4508487,79.133947
38530,3.7664974,1.637732,121.73906
51312,3.5587388,1.5480148,112.83081
22604,2.7789215,1.1909167,122.43536
209,2.7127682,1.1639947,48.3108
39720,3.5960074,1.5636733,147.69183
30424,3.3354918,1.4506624,130.86678
17118,3.3467468,1.4567211,71.438783
32075,3.3386386,1.449359,97.963976
43720,3.0436944,1.311236,124.19871
44721,3.8202603,1.6619454,105.23943
9758,2.9952916,1.2623264,104.44098
14967,3.2392089,1.3891647,33.170337
37990,2.6553345,1.1549981,121.66407
11052,2.7788681,1.1951075,86.937508
16149,2.5639927,1.1150604,148.39964
8918,3.2684078,1.4050966,136.96122
12349,3.051336,1.3281069,93.533271
17442,2.8277452,1.2282953,108.5933
44607,2.7763469,1.1523979,105.96359
30131,2.9461596,1.2774615,104.62785
34129,2.4667169,1.066958,147.42269
6236,2.9809016,1.2900228,126.26597
21538,2.4062602,1.0472713,105.46238
12881,3.231082,1.4005627,80.850992
5807,2.8155723,1.2240325,63.177603
15767,2.2895297,0.99657389,49.254744
27741,2.0769722,0.90405439,144.7726
51176,3.4490678,1.5011589,96.43878
50011,3.7039656,1.6065524,132.01857
13043,3.431531,1.4732708,92.427347
13521,3.1575081,1.3655748,109.60553
29070,2.9116365,1.2245359,125.67596
49205,2.7270842,1.1605949,98.36571
34655,2.564391,1.1020527,136.28599
46323,2.6992886,1.1349223,138.1254
24516,3.0892064,1.3108321,137.18712
26400,3.4751085,1.5116675,126.33685
6290,3.5548718,1.537258,56.87298
20967,2.2807605,0.99243195,56.924365
14409,3.2179602,1.3941404,100.75795
18130,2.5233879,1.0979502,146.11172
29037,2.6875995,1.1325486,138.80963
34758,3.2603873,1.4012727,140.04075
47466,2.8761301,1.2346791,115.72765
32107,2.6380339,1.1077406,129.64576
3464,2.9688399,1.2334179,146.53928
32793,3.1838602,1.3852091,97.811217
34707,3.2206524,1.3711273,98.837304
24898,3.0371753,1.3098288,91.238335
36543,3.2272587,1.3884114,146.04752
20948,2.7325514,1.181095,90.889631
28154,2.5273407,1.077382,104.75171
38208,3.2132356,1.365032,128.94718
31729,2.3389887,1.0180985,53.827481
13137,2.1759273,0.94543409,43.655541
21256,3.1812176,1.3551594,113.77201
26684,3.1815192,1.3833489,126.35336
51159,3.6094595,1.5704157,51.54841
13021,3.6873047,1.6025901,124.21154
26600,2.4730447,1.0763591,129.26689
13487,2.9707771,1.2829335,70.557905
28511,3.2973356,1.435127,139.27474
8272,3.4929366,1.5105745,111.93626
925,3.8511263,1.6758616,60.725711
34203,3.0417299,1.2899635,95.609788
3375,2.27276,0.9849472,145.68339
60,3.0457312,1.321422,141.46772
15814,3.74872,1.629385,143.82207
10136,3.0726963,1.2961402,146.23641
3246,3.689293,1.6041975,27.656419
47798,2.5344432,1.0841648,43.205245
42852,3.2676707,1.4223077,115.58648
44050,2.4631413,1.0641377,99.276257
19973,2.833328,1.2289739,109.65371
44520,3.2008658,1.3928631,77.585326
8132,2.7040895,1.1453133,100.34055
40113,2.1547407,0.93647859,64.580409
15832,2.213446,0.96116541,102.85754
44181,2.2090728,0.95967462,85.429463
7803,3.2721993,1.3933588,140.23561
21421,2.215073,0.95992568,83.50093
28365,3.643289,1.5782102,95.730504
29634,3.0421096,1.3167404,103.80978
24170,3.3229364,1.4220735,99.762876
3169,3.1797695,1.3527991,35.658367
19341,2.4362298,1.0487725,90.587031
25360,2.7010323,1.1722521,143.89484
25382,3.4377965,1.4963109,121.90198
48971,2.8957742,1.2573823,44.66404
22792,2.2782097,0.99073398,140.54518
15851,3.557726,1.5453021,18.999306
23103,2.9183598,1.2478363,87.069754
37850,3.4126981,1.4602985,94.517703
50949,2.6627256,1.153355,81.175675
24070,2.8887687,1.2357381,94.909848
32691,3.2626939,1.4146046,124.95941
3427,2.9812128,1.2528498,135.97662
43240,3.0988519,1.3358133,130.13252
28667,3.2859839,1.4002243,74.259875
36395,3.6264521,1.5783832,112.92783
34463,2.5742049,1.0936406,144.01023
33814,3.4284312,1.4703591,130.55731
43752,3.5513109,1.5378541,98.652326
6085,3.7661242,1.6370863,62.992345
38490,2.8756342,1.2512299,93.830299
11675,3.0732958,1.2958788,116.79813
39232,3.0402412,1.243447,145.24442
22668,3.2453007,1.4125897,119.09757
41389,3.9199934,1.70612,144.24164
25186,3.3794906,1.449565,144.20294
5343,2.9644078,1.2835289,127.38081
24387,3.1569518,1.3653674,83.495429
49600,2.7286205,1.1512131,136.16067
8010,3.5251618,1.5178784,93.309973
37377,3.7860823,1.6479731,73.279044
14912,3.0409192,1.2953116,142.61936
33420,3.0600614,1.2753959,145.14322
33172,3.2263751,1.4032291,69.320079
1349,2.8478718,1.2220496,117.83804
47850,3.2397716,1.3866839,99.738474
16236,3.6907166,1.6034601,135.90273
46413,3.1578943,1.3562545,110.56621
46006,3.825609,1.6638535,30.959281
17103,2.7904865,1.1981467,65.654236
7984,3.103335,1.3173164,56.98574
795,2.4737081,1.0702371,130.50562
22929,2.9998606,1.2219304,134.04417
10001,3.2928174,1.4274626,74.167182
9687,2.9770286,1.279384,98.858262
5283,2.4762949,1.070951,127.40093
7957,3.1379484,1.3095165,130.65508
727,2.7453498,1.1825385,101.16456
28341,3.172878,1.3558489,120.48585
49976,2.703402,1.1692016,89.942987
31069,3.5966716,1.5548249,107.91927
34857,2.4106892,1.0432458,89.469178
35209,3.2836083,1.426649,122.8156
846,3.5818644,1.5584111,67.329259
50314,3.3458387,1.4389134,92.477413
47622,3.0182738,1.2746401,75.978453
15794,2.3548876,1.0152575,133.35393
17544,2.4216549,1.0457549,74.497478
14856,3.2337848,1.3748993,95.306436
38238,3.321524,1.4313919,92.908553
49803,2.6935485,1.1721364,77.760656
47536,3.3073055,1.4353711,128.58082
48652,2.5029987,1.066556,139.92978
153,2.7936306,1.2159907,83.701361
40188,2.7128852,1.1545555,137.50266
12951,2.5946151,1.1259335,64.553637
47140,3.4363666,1.4792898,46.92553
38068,2.8154456,1.2043754,111.26086
6859,2.8320694,1.2002583,96.162323
21084,2.7341805,1.1566313,119.14048
23588,2.9552141,1.2739612,146.49259
212,3.252811,1.3938404,129.46353
25908,2.7569515,1.1512991,132.94079
44939,2.9611214,1.2792957,123.17367
39803,2.5566599,1.1001606,104.99536
29572,3.5023569,1.5207753,124.19874
25660,3.0570832,1.3300587,139.35942
1894,3.7219497,1.6181119,51.28972
5632,3.6142013,1.5638863,131.60387
20761,3.4958391,1.5215517,87.614151
7597,2.9878551,1.2992317,121.95497
45283,3.0813181,1.2927416,86.593262
22125,3.5981783,1.5625281,75.580869
12263,3.6381753,1.5803375,119.38152
19531,3.6407667,1.5813519,142.2236
19111,2.8155518,1.2253888,110.16048
48922,2.5318547,1.0778762,109.30371
10404,2.7884156,1.1998076,121.16004
27180,2.8321318,1.1730038,111.19445
28003,2.8270623,1.2301381,83.258977
3624,2.7935782,1.2028578,111.04255
21058,2.8434588,1.2115602,87.53812
3942,2.9866075,1.2727083,99.300278
24798,2.955048,1.2717513,147.21865
28722,3.2664298,1.4208329,129.61675
32491,3.183832,1.3642274,140.12987
24944,3.6661033,1.5925431,133.85205
49389,2.8329817,1.2277671,44.837285
4104,2.7707488,1.2027369,87.495004
28721,2.8637526,1.2344498,145.28832
31120,3.1051269,1.3480707,79.977506
31866,3.8621999,1.6811084,131.23118
15426,3.3390846,1.45342,144.31214
24116,3.3969915,1.4519495,143.62491
2845,3.299041,1.4352674,55.542313
39595,2.3524808,1.0119979,134.62205
25697,3.6177519,1.564752,146.56618
38095,2.8313137,1.1942898,142.30248
21847,3.1415205,1.3437781,86.671422
35614,3.2955123,1.4298709,112.37678
29829,3.3927632,1.448932,101.02233
34256,3.0121448,1.3098263,92.46716
47294,2.7883003,1.2103565,133.95816
37328,2.3916734,1.03606,147.22593
1080,2.464757,1.0573622,60.574839
1111,3.0034593,1.2789142,63.083398
20552,2.378942,1.034582,148.95438
7483,2.5911899,1.1105075,141.9856
26086,2.7648334,1.1966695,147.36952
31276,2.7515201,1.1728959,132.02218
40262,2.6233434,1.1399067,133.10962
42206,3.3122025,1.4075221,97.061164
38571,2.6380119,1.136951,129.84029
12370,3.0896211,1.3407405,92.215068
26948,3.4517654,1.485825,87.094902
37313,2.7957398,1.1712815,149.32934
1743,2.5512638,1.1010111,116.43719
3072,2.4356905,1.0601809,148.71647
28467,2.2636213,0.98520334,123.36545
40034,2.6406354,1.1485272,129.71541
41330,3.1784043,1.3803789,148.47119
4065,2.7900871,1.2132374,136.39708
50884,3.3872535,1.4652587,65.678762
6587,3.3047464,1.4303023,143.24213
38382,2.3321721,1.0075886,131.81596
27777,2.3384937,1.0126857,140.56548
37982,2.7665474,1.1997583,133.49671
44731,2.7885758,1.2015433,98.238522
5875,3.4017523,1.4566935,129.11227
13544,3.1373697,1.3515671,139.09187
6043,2.8414614,1.2363251,110.96621
6075,2.6745805,1.1636611,112.29873
15420,2.8652765,1.2471396,115.1356
8351,2.9516166,1.2639657,83.859709
36562,3.3585658,1.4370715,110.51221
37054,3.3402154,1.4462262,84.750296
5740,2.768021,1.1960581,60.784243
19337,2.2359775,0.97280521,61.065259
21578,2.9089749,1.2612829,99.554569
39535,2.7209221,1.1743136,19.181131
10614,2.5118342,1.0931521,61.815806
8914,2.2218869,0.96703848,71.331507
31500,3.1448358,1.3569108,129.71422
24162,2.7428534,1.1689198,94.379226
6767,3.2527374,1.4146418,111.57892
11401,3.1091581,1.3514089,123.01594
47837,3.5931339,1.5636286,111.99372
44718,3.0211856,1.2480721,109.34864
10799,3.343114,1.4492919,44.81552
27870,2.8680607,1.2286656,147.78084
38361,2.4279565,1.0525391,21.500767
10525,2.4739183,1.0612064,131.53532
10748,2.6428458,1.1489401,90.65831
26067,2.972852,1.2716581,86.297912
39626,2.9099924,1.2645337,94.248268
38742,3.2086211,1.3622127,118.03506
14692,3.0346808,1.2691476,55.571243
45882,3.3577223,1.4599026,100.48293
31167,3.0083123,1.3015778,137.5826
25963,2.8435715,1.2122673,118.63689
8801,2.4666822,1.0539762,149.59627
24712,2.8455682,1.2100352,56.152886
43560,3.0190803,1.3124063,32.599492
16257,3.1919743,1.3702496,111.23265
12011,3.8276316,1.6658694,126.95703
32203,3.0144468,1.2393913,146.90675
10483,2.9470581,1.2169964,136.54135
44488,3.24099,1.4070557,118.00753
12021,2.5513604,1.1081959,66.494504
26621,2.842384,1.2180518,114.37264
2375,3.039875,1.3231273,75.052678
9170,3.1388037,1.3620218,102.78239
41653,3.0790146,1.276217,116.87367
42995,2.9462188,1.2433001,128.58483
42754,2.634223,1.1092975,87.63232
43547,2.9022618,1.2027195,143.07094
31043,2.2980194,0.99899731,106.28409
29512,2.4016379,1.0434765,145.18373
22400,2.1533748,0.93447622,89.458855
16703,3.1526739,1.3722214,130.98837
4016,2.9861641,1.277038,94.47072
18042,2.7307489,1.1860751,71.564345
34739,2.5537137,1.0914222,141.08783
36704,3.0582628,1.3220614,109.25151
10622,3.0094809,1.2485658,145.50343
38924,2.4537489,1.065716,147.47563
22733,3.3434279,1.4512949,115.8543
7563,3.5249555,1.5320862,57.45356
36954,2.7576494,1.1777367,131.2153
29210,3.6550141,1.5899347,75.454
17763,2.6273884,1.1405858,133.14015
47576,3.3567379,1.4594995,124.97452
48700,2.3217365,1.0076592,128.17856
40239,3.4290948,1.4863553,132.18754
50199,3.6679132,1.5930822,50.118883
34458,2.5131022,1.080288,87.377136
49728,2.802524,1.2149712,124.3487
17287,3.0571517,1.3204101,114.808
17248,3.4547091,1.5022971,52.796815
9263,3.9960164,1.7393668,52.287891
28267,3.0233389,1.2360355,138.84127
23330,2.5425955,1.09561,123.42523
39590,2.9064631,1.2641988,35.288918
15771,2.983072,1.2938523,81.013909
14361,3.1583139,1.3459868,91.958124
15635,3.1821286,1.3561045,146.6497
23970,2.6544071,1.1350447,135.32615
40752,3.3948223,1.4775904,116.89835
21212,3.5360093,1.5315169,147.26522
36915,3.1887595,1.3817656,61.833844
8125,3.060237,1.3260981,130.88724
27208,3.5012044,1.5143318,138.0232
40675,3.0465426,1.2751323,127.52797
51133,3.0276921,1.2833518,111.47947
28771,2.7390202,1.1726494,147.5703
9090,2.1996611,0.956035,75.337901
46663,3.4283734,1.4746742,141.51556
36979,2.8486414,1.202781,132.17269
24784,3.4270063,1.4820309,109.06302
36446,3.2641977,1.3985635,117.56346
11252,3.5798867,1.5579158,95.419573
22353,3.5710668,1.5413331,74.664927
20642,2.4316836,1.0447752,64.647348
11300,2.9003455,1.2323701,148.08623
22091,3.8212098,1.6630256,109.05663
44572,3.136606,1.3583457,102.85066
21417,2.6290409,1.1433425,129.80515
21108,3.0446435,1.2971382,92.416242
16358,2.7654979,1.1763986,114.25567
40842,2.3288,1.013141,149.66423
29611,2.9897427,1.3011023,114.0585
23816,2.4963044,1.084731,140.19573
23745,3.2370351,1.4089636,124.11669
49397,2.9661176,1.2824259,148.17658
15214,3.1767165,1.3453429,41.422921
5898,3.2392495,1.409915,90.789821
2455,2.8452111,1.2184309,125.73764
4022,2.4811973,1.0787437,133.34844
30900,2.5838786,1.1128814,139.44925
8418,2.7090869,1.1673898,113.67189
3415,3.0479954,1.2580322,89.253582
51041,2.209407,0.95926516,139.28461
39712,2.6461182,1.1463578,27.735962
33740,3.3645287,1.4473143,99.90831
49066,3.3217616,1.4438093,129.89993
39429,2.1338561,0.9279401,137.94982
47186,3.5876858,1.5560388,52.339063
45440,3.5015792,1.5219929,147.69256
39929,2.8256143,1.2297999,148.09726
11801,3.3543363,1.4509569,114.13591
11874,2.5829804,1.1129141,114.74419
1411,3.0584094,1.2948941,141.43449
39454,3.1278883,1.3380245,75.134166
21040,3.5300767,1.5341577,84.212641
21785,2.1242189,0.92342541,149.33277
9821,3.5411797,1.5389905,147.45524
38053,2.2589658,0.97938338,144.31609
6917,3.132985,1.3629963,96.141106
16225,2.9401247,1.2763668,118.55059
41102,3.668444,1.589153,121.46349
37708,2.9968873,1.2460775,137.23736
50750,2.7428351,1.1936296,149.85967
26017,2.9589698,1.2796402,144.51756
13684,3.4167646,1.4864909,89.489162
27447,3.0547397,1.2542691,106.76635
14491,3.0503891,1.2978756,64.389391
29785,2.9689114,1.2776893,134.42116
34515,2.4144555,1.0499911,104.27463
21190,3.0808164,1.3373321,129.93445
24370,3.5458617,1.5432849,108.19472
7777,2.6207341,1.1054828,127.51756
51278,3.7238304,1.6208254,105.01934
3353,3.061892,1.3321574,120.33505
31184,3.1157094,1.3547734,127.20791
114,3.2116596,1.3957025,132.62651
8682,3.7869837,1.6453537,99.147321
31336,2.5425289,1.0795412,124.8871
37167,3.1468203,1.3494948,149.13135
40866,3.8156886,1.6593511,139.91036
4600,2.5868078,1.1259379,87.660118
7459,3.0099202,1.3101313,94.703697
31700,2.7586736,1.2006448,72.434159
47475,2.4057007,1.0429372,81.147523
18573,3.2960169,1.4291486,134.86692
45801,3.3092846,1.421735,90.450337
6321,2.5902933,1.1266054,130.86944
37193,3.0096547,1.242516,104.19622
12846,2.830587,1.1925575,144.17255
30107,3.017116,1.2789352,68.978899
16286,3.0800986,1.2701484,124.72007
10918,3.8827643,1.6900386,102.64552
10411,2.9022994,1.2498497,124.30992
3974,2.0621092,0.89716586,54.886701
4774,3.1054485,1.3426096,95.807935
46405,3.3497415,1.4497796,117.93457
21545,2.8507347,1.2384409,46.703101
34470,3.4091682,1.4816421,117.97412
37929,2.8938558,1.2485075,118.14309
25741,2.9343188,1.2052392,93.107678
20493,3.1549358,1.3314148,51.764986
45187,2.6612492,1.1525676,90.202746
17825,3.0069563,1.289968,138.67103
34297,2.6202372,1.1405114,120.63901
5723,2.6096938,1.1319695,145.45368
22262,2.6138328,1.1224134,111.15212
5271,3.0031717,1.3072064,117.43127
4189,2.771906,1.1860526,127.65905
34709,3.2138764,1.3741826,116.68824
51494,2.2134035,0.95878733,127.25225
6769,3.5041439,1.5247206,112.07107
6133,2.0924968,0.91080284,110.27814
35112,2.9150232,1.2452034,140.9416
9998,2.6505039,1.1465344,134.12329
37775,2.5802292,1.1211745,119.30981
16414,3.0975695,1.3136494,145.49908
1212,3.2603483,1.4185423,106.1705
51056,2.6506951,1.1427424,142.27938
9451,2.9505551,1.2832578,120.31784
39305,2.4492723,1.0501742,132.6795
9907,2.3607823,1.0246958,139.94384
24986,2.9337444,1.2188749,121.6447
34779,3.1962424,1.3888928,74.74989
41510,3.0217039,1.3143527,55.377781
3525,3.7434061,1.6286535,148.84554
18621,3.2948394,1.4188861,74.040028
50533,3.1435572,1.3629682,105.00747
5266,3.3086769,1.4239806,108.80827
27882,3.6693297,1.5971385,144.98326
38586,2.4874042,1.0726123,136.90875
40395,2.5319027,1.0977157,118.76101
36696,3.267687,1.3791196,117.61755
16266,2.7142519,1.1473765,116.70702
51328,2.3631475,1.0228221,134.37609
17973,2.3539305,1.0195558,146.41568
27645,2.8357229,1.2333764,145.25276
3237,2.3731223,1.0309597,117.08654
26110,3.5788237,1.5577534,81.958827
1312,3.0713586,1.2628498,71.456083
33154,2.7621325,1.1815691,121.1577
3765,2.4626585,1.0674498,83.415839
42277,2.7632897,1.2010467,96.857211
41509,2.6150527,1.1369526,43.082711
25003,3.2557706,1.4002345,95.182545
45190,3.3624153,1.4471675,69.164002
20274,3.5421696,1.5397431,83.528044
15582,2.8839231,1.2552758,79.022707
48992,3.7310716,1.6240177,107.01102
2115,3.0816663,1.2933451,60.165221
49666,3.0903958,1.3427819,112.5485
38487,2.9420293,1.2203638,86.920702
4486,3.5084494,1.5267181,74.749972
14888,2.1697267,0.94432327,113.30829
10923,3.4771936,1.5135234,86.255439
38868,2.8959179,1.2585624,64.791541
4404,2.5474824,1.0903793,109.17665
13055,3.1874441,1.3867549,100.64334
49680,2.734008,1.1900421,124.20616
50211,2.9285588,1.2283248,64.611555
15959,3.1015321,1.3142698,93.242778
51050,3.410667,1.4585867,84.609134
23864,2.4176517,1.0517394,134.1787
4270,2.8552967,1.230594,117.67451
8162,2.2412908,0.972496,106.25436
32181,2.729336,1.1844968,118.75564
27125,2.1479629,0.93398286,103.57167
4708,2.6085102,1.132034,119.94089
18891,2.9027577,1.2632844,107.34964
19259,2.9869876,1.2424616,73.684925
18318,2.4078718,1.0473288,147.37143
30229,3.0862451,1.3256388,123.77202
22498,3.2717111,1.4168538,78.484323
46569,3.0045581,1.3048139,93.621266
6316,3.2443732,1.3853314,59.363171
32722,2.6617397,1.1578979,128.81158
41990,2.9495007,1.2824004,104.46583
20112,3.5459926,1.5432859,109.32537
35560,3.4038102,1.4815945,23.725979
36364,3.3618839,1.4532313,140.8621
49604,2.8610913,1.2028028,94.107386
11208,3.7634095,1.6343888,146.68987
30445,2.8038191,1.2069793,116.67895
29059,3.3525679,1.4572931,112.73264
20018,3.2092491,1.3454549,109.56544
49495,2.1277289,0.92605581,90.016914
18125,3.3714504,1.4671269,96.277753
45247,2.4618759,1.0706401,82.452034
36662,2.8233828,1.2031264,124.57426
34795,3.3796639,1.449853,122.28556
3130,2.6848028,1.130016,128.51446
49633,2.5969213,1.1027137,119.35652
28159,3.351631,1.4491337,149.68892
538,2.7772221,1.2087334,148.01919
4032,3.1517876,1.3307673,101.50623
5253,2.4322292,1.0568054,86.718782
39500,2.1652873,0.94196924,97.371779
14789,2.8890915,1.1864369,139.61566
41233,2.4616704,1.0670444,42.058969
29649,2.8898406,1.1965663,74.245441
17254,3.9376081,1.71371,147.43935
28680,2.3957737,1.0418097,144.73475
14712,2.9791984,1.2153706,93.564891
29228,2.7396264,1.1528728,81.437543
30996,3.6531739,1.5883899,101.65673
36238,2.6350651,1.1365744,107.57098
23486,3.2401412,1.4096295,106.56118
45119,3.278951,1.4171549,128.62371
47868,3.5068378,1.5259648,117.25229
8749,3.4673956,1.4882265,137.24601
12487,2.5973402,1.1254133,124.63456
11222,2.2477622,0.97526053,82.291575
16734,2.7939047,1.1945612,127.42024
24683,2.7246892,1.1786506,95.961406
28955,2.447375,1.044264,104.51909
29013,2.4153778,1.0481118,125.10543
22752,3.163423,1.37685,122.16792
32886,2.0828027,0.90585308,141.0282
30970,2.8156112,1.1863416,118.23363
23338,2.0365182,0.88631019,68.326344
21837,2.9580283,1.2655673,128.91017
12888,3.2772448,1.424698,127.42067
31466,2.4916924,1.0833049,118.61686
35066,2.3735428,1.0252709,127.12341
44526,3.366263,1.4572719,129.40751
8711,2.8743407,1.2055822,117.27819
46158,2.6814321,1.1457873,138.14464
12971,3.2880748,1.4018404,46.264123
32010,2.7355438,1.1884537,136.65586
186,3.4143941,1.470366,149.24847
184,3.5480265,1.5431155,111.4441
39046,2.5238542,1.0916706,144.72616
49809,3.1347328,1.35755,56.269322
30320,3.2612019,1.4160017,133.67747
30386,3.3738819,1.4597537,95.912537
34175,3.2093751,1.3900219,131.12169
31318,3.4623426,1.5065903,69.452019
31005,2.191601,0.9519855,129.86628
48760,3.0848016,1.3327842,140.12553
48641,3.5039536,1.523556,97.990847
49797,2.4713917,1.0751098,111.564
4906,3.0419975,1.2856512,124.05059
13870,3.6506028,1.5855139,124.8916
35234,2.8596858,1.2297413,132.78778
9347,2.8567611,1.2434098,49.174116
26887,2.2059342,0.95689224,135.74616
3461,2.867291,1.2271739,141.88483
33756,2.6032427,1.1271355,100.35809
41218,3.412002,1.4725381,125.33132
16885,3.1770272,1.3733086,122.62135
39964,2.6942796,1.1468909,84.848651
31988,2.465682,1.0523003,104.36158
28217,3.2865631,1.4002676,138.58281
24662,2.6036851,1.1208998,72.351216
11296,2.7152865,1.1756382,110.96645
42946,3.3649679,1.4476962,120.38202
20014,2.7901505,1.1960744,142.50137
24144,2.9480809,1.2164093,108.74172
44606,3.1999828,1.3926698,140.66535
43115,3.4969166,1.5220692,112.81761
12570,3.0082647,1.2471853,61.381046
29157,3.300753,1.4343384,139.93904
49328,3.0225284,1.2904446,71.198107
51251,2.6279617,1.143884,132.50032
38668,2.9188559,1.2303883,105.33557
6061,2.833465,1.2328044,115.17657
51080,3.3307922,1.4498067,72.062856
45701,3.1058744,1.3351342,95.524358
264,2.9222401,1.2440404,54.571435
26891,2.69581,1.1681338,105.21602
17523,2.8363509,1.2277225,146.83982
12218,3.393859,1.4746297,137.48086
35831,3.2207595,1.3605983,111.85064
42668,2.6831543,1.1653343,140.04287
50704,3.5139093,1.5272265,110.39155
12641,2.3382558,1.0114845,134.43889
46132,2.9897262,1.280981,148.22293
46641,3.3660568,1.4454292,139.0265
9248,3.1427102,1.308549,146.29796
29791,2.9652321,1.2702335,102.95721
9624,2.6609733,1.1495178,131.73868
20890,2.0481014,0.89135562,148.45052
33862,2.3490553,1.0156239,145.43457
50344,2.9439663,1.2051584,86.399895
38128,3.0031082,1.2995137,94.510236
1784,3.2043808,1.351937,74.798683
9903,2.9329586,1.2739512,123.70782
43396,2.4037485,1.0387366,88.401994
35727,2.7350734,1.140602,114.01084
1817,3.9154873,1.7040354,117.01751
24525,2.6241238,1.1180377,79.414717
49494,3.1598863,1.350969,135.52799
4242,3.1745045,1.3815515,124.24318
26459,2.6015584,1.1298478,94.535434
47590,3.5422024,1.5403158,129.3529
18043,3.1786172,1.3550134,123.16129
7071,3.4755952,1.5098073,115.8544
32303,3.4220412,1.4806321,129.04139
600,2.8126162,1.219958,130.72782
30286,2.3846966,1.0373562,146.77018
41505,3.2276983,1.3961539,106.64356
49981,2.8222875,1.223639,147.10885
44821,2.5658101,1.0974395,42.393337
24016,3.0167853,1.2302449,134.53686
38102,3.6205234,1.5680973,131.74387
716,2.7533802,1.1498549,149.54014
14430,3.2391856,1.3783911,143.65591
3110,2.9035697,1.2311341,134.02994
35454,3.8121228,1.6583239,116.84088
632,2.8499885,1.1734312,91.88949
2541,3.6422451,1.585372,122.20116
39264,3.4066382,1.4803828,67.291519
3828,3.0067732,1.3083007,106.32839
12140,3.7649098,1.6387408,54.417419
3011,3.5675054,1.550711,147.9333
683,2.2544853,0.98129947,137.2358
8504,3.011362,1.3105116,74.948129
26163,3.0148805,1.3093895,143.96135
17670,2.8312382,1.1964726,83.366336
10158,2.9181397,1.2652427,75.240184
39740,2.2120129,0.96075551,134.56541
4513,2.1459316,0.93405484,139.75608
30687,2.7736113,1.1611275,94.378129
11949,2.7414772,1.1515327,128.82746
22674,3.1158572,1.3203997,114.39069
38883,2.9530296,1.2802194,110.94975
41900,2.2383863,0.97063623,75.308075
37513,2.8515296,1.240842,149.68705
15423,3.270798,1.4169619,80.567327
1449,2.7002686,1.1396646,142.16392
8281,2.5170477,1.073784,122.3913
11481,3.497394,1.5194735,116.06966
15313,2.5434708,1.1001301,102.65221
45922,2.1788158,0.94730388,143.95704
7260,2.6098959,1.1240926,113.69843
27249,3.0748111,1.3358541,141.53932
44506,3.2177062,1.3846364,146.38704
42493,2.5040632,1.0896869,64.399795
2948,3.251557,1.3797005,140.39969
49869,3.7516442,1.6287034,95.537965
48622,2.9407795,1.2614267,97.886302
5075,2.5434691,1.1067476,94.674067
24260,3.2333174,1.3945556,107.9477
18090,2.8429776,1.2291903,108.57506
46580,2.9330088,1.2406597,123.11982
24819,2.7364555,1.1700363,102.80475
14824,2.1601449,0.93735667,125.51846
32528,3.1468539,1.3670151,53.320754
3788,3.0784021,1.3397237,99.779058
17253,3.1561726,1.3146042,101.70192
