coinc_event_id,far,snr,mass,mchirp
150702,1.75393860187,6.35653065584,3.69245409966,1.58281064034
25189,1.20874418211,6.60874410543,2.13268995285,0.927425920963
61372,0.0985807214282,6.59955955336,2.79477405548,1.19437921047
22553,1.46202194792,5.85964686011,2.10222530365,0.905653953552
145583,0.11337765039,7.1697489627,3.99999988079,1.56805992126
31237,0.583553904058,6.36407973495,2.27816295624,0.990646481514
39393,0.0011090836735,7.66763912394,2.7391320467,1.18473243713
124029,1.04593059023e-05,8.66466821452,3.52592301369,1.46642720699
119270,0.473201434852,6.44356796155,3.66361486912,1.50310432911
45540,1.0524553935,6.25342766661,2.62870693207,1.13354825974
150090,1.3721033564e-12,10.9406951544,3.59725499153,1.55532574654
104117,0.279318567383,6.43723806035,3.31062686443,1.34817695618
97216,0.107840368418,6.62629245013,3.49208509922,1.37721264362
25560,0.147392494711,6.44294134649,2.44609594345,1.06362164021
138127,7.40184384236e-11,10.6562975422,3.57505595684,1.554074049
52476,1.37341688841e-06,8.76332079113,2.74382197857,1.19298434258
61966,0.011326265081,7.19730381404,2.88659405708,1.18497526646
134781,1.47453261216e-08,9.53274717717,3.97219896317,1.46617484093
81307,9.30667994208e-14,14.2079882974,3.03446102142,1.29900407791
101671,0.235587605819,6.62709919521,3.29878306389,1.39183449745
62552,2.36069618522,6.2436832466,2.5977410078,1.11084675789
111901,0.114074049216,7.01892912865,3.09627199173,1.32447600365
83099,1.86762838455,6.11244179497,2.94517505169,1.28046476841
91084,0.257944681572,7.16064404979,2.87328696251,1.21897757053
133112,0.211081707842,6.48857253926,3.28124701977,1.42645597458
74843,0.560744636477,6.88254226105,2.93536806107,1.26258420944
112899,0.0323542895886,6.8913679155,3.62252312899,1.37486350536
122068,0.587990239132,6.30711069822,3.44707000256,1.48749923706
98803,8.83911952376,6.41479693197,3.39660489559,1.36857652664
44981,0.454283138344,6.44328049093,2.75967502594,1.16984426975
